SCHUL_CODE,공시년도,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,학교명,연도,학교시설확충,세입세출구분,정부이전수입/인적자원운용,학부모부담수입/기본적교육활동,행정활동수입/교육활동지원,1인당 예산,설립구분,지역,학교과정구분명(초-중-고),학교교육시설 보수확충금액,학생복지및 자치활동지원금액
S010002369,1895,0.4733950239433263,B,서울광희초등학교,2022,,예산세입,443022000,0,56000000,,공립,서울특별시 중구,초,0.0,0.0
S010002369,1895,0.4733950239433263,B,서울광희초등학교,2022,0.0,예산세출,7590000,57360000,45888000,1917992.5,공립,서울특별시 중구,초,0.0,0.0
S010002369,1895,0.4733950239433263,B,서울광희초등학교,2023,,예산세입,488406000,0,62500000,,공립,서울특별시 중구,초,0.0,1000000.0
S010002369,1895,0.4733950239433263,B,서울광희초등학교,2023,0.0,예산세출,16090000,64950000,47273000,2114466.7,공립,서울특별시 중구,초,0.0,1000000.0
S010002369,1895,0.4733950239433263,B,서울광희초등학교,2024,,예산세입,560685000,80250000,62000000,,공립,서울특별시 중구,초,0.0,154000.0
S010002369,1895,0.4733950239433263,B,서울광희초등학교,2024,0.0,예산세출,22330000,86710000,58787000,2638448.9,공립,서울특별시 중구,초,0.0,154000.0
S010002370,1894,0.5561308966729421,D,서울교동초등학교,2022,,예산세입,419252000,0,2000000,,공립,서울특별시 종로구,,0.0,0.0
S010002370,1894,0.5561308966729421,D,서울교동초등학교,2022,0.0,예산세출,1660000,28092000,119613000,2507033.7,공립,서울특별시 종로구,,0.0,0.0
S010002370,1894,0.5561308966729421,D,서울교동초등학교,2023,,예산세입,415492000,0,2500000,,공립,서울특별시 종로구,,186519.0,621.0
S010002370,1894,0.5561308966729421,D,서울교동초등학교,2023,0.0,예산세출,8710000,70430000,69910000,2751503.1,공립,서울특별시 종로구,,186519.0,621.0
S010002370,1894,0.5561308966729421,D,서울교동초등학교,2024,,예산세입,491923000,210062000,2500000,,공립,서울특별시 종로구,,0.0,0.0
S010002370,1894,0.5561308966729421,D,서울교동초등학교,2024,0.0,예산세출,11850000,98168000,63997000,4472129.6,공립,서울특별시 종로구,,0.0,0.0
S010002371,1915,0.3304763147444965,A,서울금양초등학교,2022,,예산세입,543937000,46740000,3000000,,공립,서울특별시 용산구,,0.0,1000000.0
S010002371,1915,0.3304763147444965,A,서울금양초등학교,2022,0.0,예산세출,10450000,125795000,79774000,907422.5,공립,서울특별시 용산구,,0.0,1000000.0
S010002371,1915,0.3304763147444965,A,서울금양초등학교,2023,,예산세입,572109000,0,6300000,,공립,서울특별시 용산구,,0.0,1535570.0
S010002371,1915,0.3304763147444965,A,서울금양초등학교,2023,0.0,예산세출,18650000,160115000,80964000,970349.3,공립,서울특별시 용산구,,0.0,1535570.0
S010002371,1915,0.3304763147444965,A,서울금양초등학교,2024,,예산세입,692461000,274038000,14850000,,공립,서울특별시 용산구,,0.0,3021600.0
S010002371,1915,0.3304763147444965,A,서울금양초등학교,2024,0.0,예산세출,23769000,166627000,126625000,1620919.2,공립,서울특별시 용산구,,0.0,3021600.0
S010002372,1945,0.5859617727811062,D,서울남산초등학교,2022,,예산세입,395093000,0,14500000,,공립,서울특별시 중구,초,0.0,299550.0
S010002372,1945,0.5859617727811062,D,서울남산초등학교,2022,0.0,예산세출,21730000,51369000,28652000,1961435.8,공립,서울특별시 중구,초,0.0,299550.0
S010002372,1945,0.5859617727811062,D,서울남산초등학교,2023,,예산세입,500973000,0,13000000,,공립,서울특별시 중구,초,2000000.0,5352590.0
S010002372,1945,0.5859617727811062,D,서울남산초등학교,2023,0.0,예산세출,16550000,58730000,96125000,2323026.2,공립,서울특별시 중구,초,2000000.0,5352590.0
S010002372,1945,0.5859617727811062,D,서울남산초등학교,2024,,예산세입,610528000,47025000,17000000,,공립,서울특별시 중구,초,0.0,2767900.0
S010002372,1945,0.5859617727811062,D,서울남산초등학교,2024,0.0,예산세출,11110000,77060000,84259000,3105618.8,공립,서울특별시 중구,초,0.0,2767900.0
S010002373,1945,0.3314095238095237,A,서울남정초등학교,2022,,예산세입,455930000,0,2200000,,공립,서울특별시 용산구,,0.0,1200000.0
S010002373,1945,0.3314095238095237,A,서울남정초등학교,2022,0.0,예산세출,6090000,59710000,129848000,1524533.8,공립,서울특별시 용산구,,0.0,1200000.0
S010002373,1945,0.3314095238095237,A,서울남정초등학교,2023,,예산세입,495872000,0,1700000,,공립,서울특별시 용산구,,0.0,1200000.0
S010002373,1945,0.3314095238095237,A,서울남정초등학교,2023,0.0,예산세출,14040000,77083000,166629000,1713573.3,공립,서울특별시 용산구,,0.0,1200000.0
S010002373,1945,0.3314095238095237,A,서울남정초등학교,2024,,예산세입,557618000,270128000,2500000,,공립,서울특별시 용산구,,0.0,1670800.0
S010002373,1945,0.3314095238095237,A,서울남정초등학교,2024,0.0,예산세출,18750000,101695000,111509000,3498950.4,공립,서울특별시 용산구,,0.0,1670800.0
S010002375,1912,0.4052847964758641,B,서울덕수초등학교,2022,,예산세입,445760000,55128000,10621000,,공립,서울특별시 중구,,0.0,0.0
S010002375,1912,0.4052847964758641,B,서울덕수초등학교,2022,0.0,예산세출,9190000,60295000,40762000,1268590.8,공립,서울특별시 중구,,0.0,0.0
S010002375,1912,0.4052847964758641,B,서울덕수초등학교,2023,,예산세입,491009000,50656000,586960000,,공립,서울특별시 중구,,0.0,0.0
S010002375,1912,0.4052847964758641,B,서울덕수초등학교,2023,592410000.0,예산세출,11250000,108205000,42722000,2625085.5,공립,서울특별시 중구,,0.0,0.0
S010002375,1912,0.4052847964758641,B,서울덕수초등학교,2024,,예산세입,626761000,124504000,23600000,,공립,서울특별시 중구,,0.0,3262200.0
S010002375,1912,0.4052847964758641,B,서울덕수초등학교,2024,0.0,예산세출,18240000,150483000,40211000,1975321.6,공립,서울특별시 중구,,0.0,3262200.0
S010002376,1957,0.4467226812330878,B,서울독립문초등학교,2022,,예산세입,463729000,32775000,14500000,,공립,서울특별시 종로구,,0.0,340000.0
S010002376,1957,0.4467226812330878,B,서울독립문초등학교,2022,0.0,예산세출,11436000,79845000,83861000,1108982.9,공립,서울특별시 종로구,,0.0,340000.0
S010002376,1957,0.4467226812330878,B,서울독립문초등학교,2023,,예산세입,507392000,44647000,20000000,,공립,서울특별시 종로구,,0.0,76200.0
S010002376,1957,0.4467226812330878,B,서울독립문초등학교,2023,0.0,예산세출,17320000,111415000,73905000,1222771.0,공립,서울특별시 종로구,,0.0,76200.0
S010002376,1957,0.4467226812330878,B,서울독립문초등학교,2024,,예산세입,596572000,335185000,26000000,,공립,서울특별시 종로구,,,
S010002376,1957,0.4467226812330878,B,서울독립문초등학교,2024,0.0,예산세출,17960000,121296000,70442000,2171958.5,공립,서울특별시 종로구,,,
S010002377,1895,0.4498798567812204,B,서울매동초등학교,2022,,예산세입,363043000,36251000,3203000,,공립,서울특별시 종로구,,0.0,0.0
S010002377,1895,0.4498798567812204,B,서울매동초등학교,2022,0.0,예산세출,4670000,55915000,47285000,2144314.4,공립,서울특별시 종로구,,0.0,0.0
S010002377,1895,0.4498798567812204,B,서울매동초등학교,2023,,예산세입,409491000,40252000,3210000,,공립,서울특별시 종로구,,0.0,0.0
S010002377,1895,0.4498798567812204,B,서울매동초등학교,2023,0.0,예산세출,10360000,64395000,35685000,2677890.8,공립,서울특별시 종로구,,0.0,0.0
S010002377,1895,0.4498798567812204,B,서울매동초등학교,2024,,예산세입,515147000,43753000,4000000,,공립,서울특별시 종로구,,,
S010002377,1895,0.4498798567812204,B,서울매동초등학교,2024,0.0,예산세출,15740000,97230000,36449000,3481325.3,공립,서울특별시 종로구,,,
S010002378,1971,0.5169622532965457,C,서울명신초등학교,2022,,예산세입,400524000,0,5906000,,공립,서울특별시 종로구,,0.0,0.0
S010002378,1971,0.5169622532965457,C,서울명신초등학교,2022,0.0,예산세출,6950000,74380000,42586000,1380000.0,공립,서울특별시 종로구,,0.0,0.0
S010002378,1971,0.5169622532965457,C,서울명신초등학교,2023,,예산세입,455808000,0,7206000,,공립,서울특별시 종로구,,0.0,0.0
S010002378,1971,0.5169622532965457,C,서울명신초등학교,2023,0.0,예산세출,14350000,87730000,58841000,1686669.0,공립,서울특별시 종로구,,0.0,0.0
S010002378,1971,0.5169622532965457,C,서울명신초등학교,2024,,예산세입,537038000,15000000,7200000,,공립,서울특별시 종로구,,0.0,0.0
S010002378,1971,0.5169622532965457,C,서울명신초등학교,2024,0.0,예산세출,12624000,108410000,66530000,2104199.3,공립,서울특별시 종로구,,0.0,0.0
S010002379,1962,0.5044155877930999,C,서울보광초등학교,2022,,예산세입,478913000,47000000,1738000,,공립,서울특별시 용산구,,0.0,0.0
S010002379,1962,0.5044155877930999,C,서울보광초등학교,2022,0.0,예산세출,8650000,66350000,66305000,2174604.0,공립,서울특별시 용산구,,0.0,0.0
S010002379,1962,0.5044155877930999,C,서울보광초등학교,2023,,예산세입,508635000,0,2510000,,공립,서울특별시 용산구,,0.0,0.0
S010002379,1962,0.5044155877930999,C,서울보광초등학교,2023,0.0,예산세출,15713000,91590000,58628000,2260191.5,공립,서울특별시 용산구,,0.0,0.0
S010002379,1962,0.5044155877930999,C,서울보광초등학교,2024,,예산세입,616726000,101273000,5000000,,공립,서울특별시 용산구,,0.0,1000585.0
S010002379,1962,0.5044155877930999,C,서울보광초등학교,2024,0.0,예산세출,20162000,91700000,88547000,4734170.9,공립,서울특별시 용산구,,0.0,1000585.0
S010002380,1895,0.537170841532205,C,서울봉래초등학교,2022,,예산세입,510420000,55233000,169320000,,공립,서울특별시 중구,,0.0,0.0
S010002380,1895,0.537170841532205,C,서울봉래초등학교,2022,100000000.0,예산세출,7420000,58550000,116222000,1819212.0,공립,서울특별시 중구,,0.0,0.0
S010002380,1895,0.537170841532205,C,서울봉래초등학교,2023,,예산세입,560228000,38475000,154440000,,공립,서울특별시 중구,,0.0,0.0
S010002380,1895,0.537170841532205,C,서울봉래초등학교,2023,66000000.0,예산세출,11080000,90630000,113823000,1879485.8,공립,서울특별시 중구,,0.0,0.0
S010002380,1895,0.537170841532205,C,서울봉래초등학교,2024,,예산세입,683409000,82910000,145500000,,공립,서울특별시 중구,,,
S010002380,1895,0.537170841532205,C,서울봉래초등학교,2024,40000000.0,예산세출,18555000,152712000,45286000,2209286.7,공립,서울특별시 중구,,,
S010002381,1945,0.3858121008157233,A,서울삼광초등학교,2022,,예산세입,482956000,34100000,4162000,,공립,서울특별시 용산구,초,0.0,0.0
S010002381,1945,0.3858121008157233,A,서울삼광초등학교,2022,0.0,예산세출,6380000,48390000,105830000,1270658.8,공립,서울특별시 용산구,초,0.0,0.0
S010002381,1945,0.3858121008157233,A,서울삼광초등학교,2023,,예산세입,539617000,38950000,4000000,,공립,서울특별시 용산구,초,0.0,711700.0
S010002381,1945,0.3858121008157233,A,서울삼광초등학교,2023,0.0,예산세출,11030000,102160000,118699000,1573282.0,공립,서울특별시 용산구,초,0.0,711700.0
S010002381,1945,0.3858121008157233,A,서울삼광초등학교,2024,,예산세입,597632000,41360000,4784000,,공립,서울특별시 용산구,초,0.0,157350.0
S010002381,1945,0.3858121008157233,A,서울삼광초등학교,2024,0.0,예산세출,17120000,105480000,97147000,1839160.2,공립,서울특별시 용산구,초,0.0,157350.0
S010002382,1945,0.4693632592598501,B,서울서빙고초등학교,2022,,예산세입,481143000,0,2000000,,공립,서울특별시 용산구,초,0.0,1000000.0
S010002382,1945,0.4693632592598501,B,서울서빙고초등학교,2022,0.0,예산세출,7700000,58280000,102174000,1224685.0,공립,서울특별시 용산구,초,0.0,1000000.0
S010002382,1945,0.4693632592598501,B,서울서빙고초등학교,2023,,예산세입,537856000,0,6500000,,공립,서울특별시 용산구,초,0.0,300000.0
S010002382,1945,0.4693632592598501,B,서울서빙고초등학교,2023,0.0,예산세출,13830000,106691000,114358000,1531616.0,공립,서울특별시 용산구,초,0.0,300000.0
S010002382,1945,0.4693632592598501,B,서울서빙고초등학교,2024,,예산세입,604932000,202000000,5500000,,공립,서울특별시 용산구,초,0.0,331320.0
S010002382,1945,0.4693632592598501,B,서울서빙고초등학교,2024,0.0,예산세출,13710000,94671000,97052000,2477476.2,공립,서울특별시 용산구,초,0.0,331320.0
S010002383,1948,0.5665842745195019,D,서울세검정초등학교,2022,,예산세입,634980000,0,4000000,,공립,서울특별시 종로구,,0.0,0.0
S010002383,1948,0.5665842745195019,D,서울세검정초등학교,2022,0.0,예산세출,15720000,121860000,163576000,755173.2,공립,서울특별시 종로구,,0.0,0.0
S010002383,1948,0.5665842745195019,D,서울세검정초등학교,2023,,예산세입,628663000,0,8500000,,공립,서울특별시 종로구,,0.0,5000000.0
S010002383,1948,0.5665842745195019,D,서울세검정초등학교,2023,0.0,예산세출,13740000,111215000,142444000,840389.0,공립,서울특별시 종로구,,0.0,5000000.0
S010002383,1948,0.5665842745195019,D,서울세검정초등학교,2024,,예산세입,765458000,495046000,15650000,,공립,서울특별시 종로구,,0.0,0.0
S010002383,1948,0.5665842745195019,D,서울세검정초등학교,2024,0.0,예산세출,21140000,148540000,123004000,1707712.8,공립,서울특별시 종로구,,0.0,0.0
S010002384,1959,0.2679856929686475,A,서울숭신초등학교,2022,,예산세입,532283000,75960000,2500000,,공립,서울특별시 성동구,,0.0,0.0
S010002384,1959,0.2679856929686475,A,서울숭신초등학교,2022,0.0,예산세출,19280000,106991000,73035000,726662.4,공립,서울특별시 성동구,,0.0,0.0
S010002384,1959,0.2679856929686475,A,서울숭신초등학교,2023,,예산세입,595848000,56000000,1000000,,공립,서울특별시 성동구,,0.0,0.0
S010002384,1959,0.2679856929686475,A,서울숭신초등학교,2023,0.0,예산세출,19320000,151785000,86552000,790333.3,공립,서울특별시 성동구,,0.0,0.0
S010002384,1959,0.2679856929686475,A,서울숭신초등학교,2024,,예산세입,710870000,163678000,1000000,,공립,서울특별시 성동구,,,
S010002384,1959,0.2679856929686475,A,서울숭신초등학교,2024,0.0,예산세출,28860000,169932000,89229000,1078033.3,공립,서울특별시 성동구,,,
S010002385,1968,0.4881060371435913,B,서울신용산초등학교,2022,,예산세입,692431000,0,8000000,,공립,서울특별시 용산구,초,0.0,0.0
S010002385,1968,0.4881060371435913,B,서울신용산초등학교,2022,0.0,예산세출,11200000,154110000,80659000,492536.1,공립,서울특별시 용산구,초,0.0,0.0
S010002385,1968,0.4881060371435913,B,서울신용산초등학교,2023,,예산세입,746433000,0,9265000,,공립,서울특별시 용산구,초,0.0,0.0
S010002385,1968,0.4881060371435913,B,서울신용산초등학교,2023,0.0,예산세출,17540000,201820000,81900000,550208.7,공립,서울특별시 용산구,초,0.0,0.0
S010002385,1968,0.4881060371435913,B,서울신용산초등학교,2024,,예산세입,908734000,808890000,17760000,,공립,서울특별시 용산구,초,0.0,0.0
S010002385,1968,0.4881060371435913,B,서울신용산초등학교,2024,0.0,예산세출,21790000,358717000,91118000,1308035.8,공립,서울특별시 용산구,초,0.0,0.0
S010002386,1945,0.445202170086261,B,서울용산초등학교,2022,,예산세입,397342000,0,53002000,,공립,서울특별시 용산구,,0.0,0.0
S010002386,1945,0.445202170086261,B,서울용산초등학교,2022,16000000.0,예산세출,8020000,65702000,45158000,1275812.2,공립,서울특별시 용산구,,0.0,0.0
S010002386,1945,0.445202170086261,B,서울용산초등학교,2023,,예산세입,459323000,0,50341000,,공립,서울특별시 용산구,,0.0,2000000.0
S010002386,1945,0.445202170086261,B,서울용산초등학교,2023,12840000.0,예산세출,14170000,92631000,72949000,1453491.7,공립,서울특별시 용산구,,0.0,2000000.0
S010002386,1945,0.445202170086261,B,서울용산초등학교,2024,,예산세입,651170000,197008000,123916000,,공립,서울특별시 용산구,,35090290.0,0.0
S010002386,1945,0.445202170086261,B,서울용산초등학교,2024,82416000.0,예산세출,20136000,112515000,122037000,2917923.5,공립,서울특별시 용산구,,35090290.0,0.0
S010002387,1965,0.3462249101226373,A,서울용암초등학교,2022,,예산세입,392315000,30000000,3700000,,공립,서울특별시 용산구,,0.0,1195270.0
S010002387,1965,0.3462249101226373,A,서울용암초등학교,2022,0.0,예산세출,16640000,38885000,51064000,3585487.8,공립,서울특별시 용산구,,0.0,1195270.0
S010002387,1965,0.3462249101226373,A,서울용암초등학교,2023,,예산세입,414163000,10000000,2996000,,공립,서울특별시 용산구,,0.0,0.0
S010002387,1965,0.3462249101226373,A,서울용암초등학교,2023,0.0,예산세출,18450000,53055000,66972000,3537272.0,공립,서울특별시 용산구,,0.0,0.0
S010002387,1965,0.3462249101226373,A,서울용암초등학교,2024,,예산세입,479535000,38740000,8800000,,공립,서울특별시 용산구,,,
S010002387,1965,0.3462249101226373,A,서울용암초등학교,2024,0.0,예산세출,17490000,63710000,43671000,4805973.5,공립,서울특별시 용산구,,,
S010002388,1983,0.4566931036321032,B,서울원효초등학교,2022,,예산세입,459913000,43985000,4553000,,공립,서울특별시 용산구,초,,
S010002388,1983,0.4566931036321032,B,서울원효초등학교,2022,0.0,예산세출,6300000,83285000,59628000,961020.4,공립,서울특별시 용산구,초,,
S010002388,1983,0.4566931036321032,B,서울원효초등학교,2023,,예산세입,511756000,0,3510000,,공립,서울특별시 용산구,초,0.0,0.0
S010002388,1983,0.4566931036321032,B,서울원효초등학교,2023,0.0,예산세출,14300000,114050000,59569000,1025759.2,공립,서울특별시 용산구,초,0.0,0.0
S010002388,1983,0.4566931036321032,B,서울원효초등학교,2024,,예산세입,625426000,276541000,8050000,,공립,서울특별시 용산구,초,0.0,0.0
S010002388,1983,0.4566931036321032,B,서울원효초등학교,2024,0.0,예산세출,14300000,121650000,53941000,2060171.5,공립,서울특별시 용산구,초,0.0,0.0
S010002389,1943,0.6694651647663011,D,서울이태원초등학교,2022,,예산세입,418559000,0,5000000,,공립,서울특별시 용산구,,0.0,0.0
S010002389,1943,0.6694651647663011,D,서울이태원초등학교,2022,1000000.0,예산세출,6049000,42590000,47422000,1768383.1,공립,서울특별시 용산구,,0.0,0.0
S010002389,1943,0.6694651647663011,D,서울이태원초등학교,2023,,예산세입,479612000,0,47700000,,공립,서울특별시 용산구,,,
S010002389,1943,0.6694651647663011,D,서울이태원초등학교,2023,3000000.0,예산세출,11600000,65840000,56177000,2271179.9,공립,서울특별시 용산구,,,
S010002389,1943,0.6694651647663011,D,서울이태원초등학교,2024,,예산세입,561631000,117207000,166412000,,공립,서울특별시 용산구,,,
S010002389,1943,0.6694651647663011,D,서울이태원초등학교,2024,106312000.0,예산세출,16602000,77550000,46459000,3862107.6,공립,서울특별시 용산구,,,
S010002390,1953,0.5201193160545433,C,서울장충초등학교,2022,,예산세입,480580000,0,0,,공립,서울특별시 중구,초,0.0,0.0
S010002390,1953,0.5201193160545433,C,서울장충초등학교,2022,0.0,예산세출,14113000,55577000,50356000,1361416.4,공립,서울특별시 중구,초,0.0,0.0
S010002390,1953,0.5201193160545433,C,서울장충초등학교,2023,,예산세입,528298000,0,16610000,,공립,서울특별시 중구,초,0.0,7600000.0
S010002390,1953,0.5201193160545433,C,서울장충초등학교,2023,0.0,예산세출,22264000,126846000,65902000,1604852.3,공립,서울특별시 중구,초,0.0,7600000.0
S010002390,1953,0.5201193160545433,C,서울장충초등학교,2024,,예산세입,612070000,92785000,23931000,,공립,서울특별시 중구,초,0.0,6034000.0
S010002390,1953,0.5201193160545433,C,서울장충초등학교,2024,0.0,예산세출,18934000,137500000,45396000,2237152.4,공립,서울특별시 중구,초,0.0,6034000.0
S010002391,1895,0.6570347565699574,D,서울재동초등학교,2022,,예산세입,382944000,76880000,17305000,,공립,서울특별시 종로구,초,0.0,0.0
S010002391,1895,0.6570347565699574,D,서울재동초등학교,2022,0.0,예산세출,4450000,60580000,55700000,2122300.0,공립,서울특별시 종로구,초,0.0,0.0
S010002391,1895,0.6570347565699574,D,서울재동초등학교,2023,,예산세입,420142000,0,24470000,,공립,서울특별시 종로구,초,0.0,0.0
S010002391,1895,0.6570347565699574,D,서울재동초등학교,2023,0.0,예산세출,9600000,82130000,66163000,2382625.6,공립,서울특별시 종로구,초,0.0,0.0
S010002391,1895,0.6570347565699574,D,서울재동초등학교,2024,,예산세입,485126000,77664000,19900000,,공립,서울특별시 종로구,초,,
S010002391,1895,0.6570347565699574,D,서울재동초등학교,2024,0.0,예산세출,14540000,85105000,75416000,3662743.9,공립,서울특별시 종로구,초,,
S010002392,1916,0.4011957447352214,B,서울창신초등학교,2022,,예산세입,543219000,0,7100000,,공립,서울특별시 종로구,초,0.0,3500000.0
S010002392,1916,0.4011957447352214,B,서울창신초등학교,2022,0.0,예산세출,5950000,88470000,68126000,1430449.7,공립,서울특별시 종로구,초,0.0,3500000.0
S010002392,1916,0.4011957447352214,B,서울창신초등학교,2023,,예산세입,574848000,0,6700000,,공립,서울특별시 종로구,초,0.0,3500000.0
S010002392,1916,0.4011957447352214,B,서울창신초등학교,2023,0.0,예산세출,12240000,93280000,92514000,1722839.1,공립,서울특별시 종로구,초,0.0,3500000.0
S010002392,1916,0.4011957447352214,B,서울창신초등학교,2024,,예산세입,674541000,80000000,4500000,,공립,서울특별시 종로구,초,0.0,2500000.0
S010002392,1916,0.4011957447352214,B,서울창신초등학교,2024,0.0,예산세출,16920000,119850000,65612000,2400748.4,공립,서울특별시 종로구,초,0.0,2500000.0
S010002393,1937,0.4650661093622031,B,서울청구초등학교,2022,,예산세입,557169000,0,93000000,,공립,서울특별시 중구,초,0.0,5148000.0
S010002393,1937,0.4650661093622031,B,서울청구초등학교,2022,0.0,예산세출,7600000,85452000,82492000,1193278.9,공립,서울특별시 중구,초,0.0,5148000.0
S010002393,1937,0.4650661093622031,B,서울청구초등학교,2023,,예산세입,557859000,0,110000000,,공립,서울특별시 중구,초,0.0,9465600.0
S010002393,1937,0.4650661093622031,B,서울청구초등학교,2023,0.0,예산세출,10600000,98455000,76701000,1282829.0,공립,서울특별시 중구,초,0.0,9465600.0
S010002393,1937,0.4650661093622031,B,서울청구초등학교,2024,,예산세입,741419000,165540000,125988000,,공립,서울특별시 중구,초,0.0,6208000.0
S010002393,1937,0.4650661093622031,B,서울청구초등학교,2024,0.0,예산세출,10500000,188555000,77459000,2148871.4,공립,서울특별시 중구,초,0.0,6208000.0
S010002394,1923,0.6583273693410056,D,서울청운초등학교,2022,,예산세입,487127000,105468000,83000000,,공립,서울특별시 종로구,초,0.0,1200000.0
S010002394,1923,0.6583273693410056,D,서울청운초등학교,2022,30000000.0,예산세출,9340000,55000000,69488000,1453884.2,공립,서울특별시 종로구,초,0.0,1200000.0
S010002394,1923,0.6583273693410056,D,서울청운초등학교,2023,,예산세입,543257000,86839000,131314000,,공립,서울특별시 종로구,초,9441140.0,0.0
S010002394,1923,0.6583273693410056,D,서울청운초등학교,2023,14657000.0,예산세출,12780000,99200000,78845000,1772625.6,공립,서울특별시 종로구,초,9441140.0,0.0
S010002394,1923,0.6583273693410056,D,서울청운초등학교,2024,,예산세입,649597000,59771000,234788000,,공립,서울특별시 종로구,초,12822000.0,0.0
S010002394,1923,0.6583273693410056,D,서울청운초등학교,2024,140788000.0,예산세출,17330000,122190000,65236000,2614300.0,공립,서울특별시 종로구,초,12822000.0,0.0
S010002395,1943,0.5921539683869228,D,서울청파초등학교,2022,,예산세입,483579000,0,8400000,,공립,서울특별시 용산구,초,0.0,0.0
S010002395,1943,0.5921539683869228,D,서울청파초등학교,2022,0.0,예산세출,6540000,78118000,66203000,1383727.0,공립,서울특별시 용산구,초,0.0,0.0
S010002395,1943,0.5921539683869228,D,서울청파초등학교,2023,,예산세입,524709000,0,20680000,,공립,서울특별시 용산구,초,0.0,5700000.0
S010002395,1943,0.5921539683869228,D,서울청파초등학교,2023,0.0,예산세출,9760000,109173000,63023000,1475299.2,공립,서울특별시 용산구,초,0.0,5700000.0
S010002395,1943,0.5921539683869228,D,서울청파초등학교,2024,,예산세입,610132000,240000000,13921000,,공립,서울특별시 용산구,초,0.0,6500000.0
S010002395,1943,0.5921539683869228,D,서울청파초등학교,2024,0.0,예산세출,13920000,118573000,66318000,2441813.9,공립,서울특별시 용산구,초,0.0,6500000.0
S010002396,1957,0.4345994021302281,B,서울충무초등학교,2022,,예산세입,368246000,70232000,5250000,,공립,서울특별시 중구,초,0.0,320000.0
S010002396,1957,0.4345994021302281,B,서울충무초등학교,2022,0.0,예산세출,7295000,49140000,36617000,2229461.5,공립,서울특별시 중구,초,0.0,320000.0
S010002396,1957,0.4345994021302281,B,서울충무초등학교,2023,,예산세입,485953000,0,4400000,,공립,서울특별시 중구,초,0.0,666310.0
S010002396,1957,0.4345994021302281,B,서울충무초등학교,2023,0.0,예산세출,14083000,96973000,44955000,2708005.2,공립,서울특별시 중구,초,0.0,666310.0
S010002396,1957,0.4345994021302281,B,서울충무초등학교,2024,,예산세입,532080000,70325000,22245000,,공립,서울특별시 중구,초,0.0,1400000.0
S010002396,1957,0.4345994021302281,B,서울충무초등학교,2024,0.0,예산세출,23226000,99225000,39251000,3635919.5,공립,서울특별시 중구,초,0.0,1400000.0
S010002397,1959,0.4763530624425006,B,서울한강초등학교,2022,,예산세입,371809000,37760000,1300000,,공립,서울특별시 용산구,초,10056000.0,0.0
S010002397,1959,0.4763530624425006,B,서울한강초등학교,2022,0.0,예산세출,5930000,48146000,55143000,1886588.5,공립,서울특별시 용산구,초,10056000.0,0.0
S010002397,1959,0.4763530624425006,B,서울한강초등학교,2023,,예산세입,432938000,35387000,1300000,,공립,서울특별시 용산구,초,0.0,0.0
S010002397,1959,0.4763530624425006,B,서울한강초등학교,2023,0.0,예산세출,14080000,75590000,57910000,2040822.8,공립,서울특별시 용산구,초,0.0,0.0
S010002397,1959,0.4763530624425006,B,서울한강초등학교,2024,,예산세입,508411000,34000000,2900000,,공립,서울특별시 용산구,초,,
S010002397,1959,0.4763530624425006,B,서울한강초등학교,2024,0.0,예산세출,16290000,104250000,40265000,3079505.6,공립,서울특별시 용산구,초,,
S010002398,1921,0.4993294440280085,B,서울한남초등학교,2022,,예산세입,464187000,0,2600000,,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.4993294440280085,B,서울한남초등학교,2022,0.0,예산세출,7180000,61790000,96611000,1626396.6,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.4993294440280085,B,서울한남초등학교,2023,,예산세입,515306000,0,4300000,,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.4993294440280085,B,서울한남초등학교,2023,0.0,예산세출,12650000,92395000,101910000,1718083.9,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.4993294440280085,B,서울한남초등학교,2024,,예산세입,621916000,296904000,4200000,,공립,서울특별시 용산구,,0.0,300910.0
S010002398,1921,0.4993294440280085,B,서울한남초등학교,2024,0.0,예산세출,18190000,94104000,99310000,3319368.4,공립,서울특별시 용산구,,0.0,300910.0
S010002399,1910,0.4910518800234709,B,서울혜화초등학교,2022,,예산세입,569664000,122750000,5200000,,공립,서울특별시 종로구,초,0.0,0.0
S010002399,1910,0.4910518800234709,B,서울혜화초등학교,2022,0.0,예산세출,14320000,86721000,142190000,1371454.9,공립,서울특별시 종로구,초,0.0,0.0
S010002399,1910,0.4910518800234709,B,서울혜화초등학교,2023,,예산세입,591666000,101960000,10000000,,공립,서울특별시 종로구,초,0.0,2338470.0
S010002399,1910,0.4910518800234709,B,서울혜화초등학교,2023,0.0,예산세출,16870000,103705000,128547000,1583070.1,공립,서울특별시 종로구,초,0.0,2338470.0
S010002399,1910,0.4910518800234709,B,서울혜화초등학교,2024,,예산세입,688151000,437378000,10000000,,공립,서울특별시 종로구,초,,
S010002399,1910,0.4910518800234709,B,서울혜화초등학교,2024,0.0,예산세출,15300000,158780000,107317000,2786465.4,공립,서울특별시 종로구,초,,
S010002400,1895,0.4260961326578441,B,서울효제초등학교,2022,,예산세입,419480000,0,2700000,,공립,서울특별시 종로구,초,0.0,0.0
