,SCHUL_CODE,SCHUL_NM,ADRCD_NM,공시년도,BLKB_ITENI_MAX,DES_ITENI_MAX,ITENI_MAX,NSE_MAX,MNUT_DST_MAX,GMNSM_MNUT_DST_MAX,ULTRA_DST_MAX,HCHO_MAX,AIR_BACT_MAX,RN_MAX,O3_MAX,VOCS_MAX,BENZENE_MAX,TOLUENE_MAX,ETHY_BENZENE_MAX,XYLENE_MAX,STYLENE_MAX,ASBESTOS_MAX,CO_MAX,NO2_MAX,FALL_BACT_MAX,MITE_MAX,BLKB_ITENI_SCORE,DES_ITENI_SCORE,ITENI_SCORE,NSE_SCORE,MNUT_DST_SCORE,GMNSM_MNUT_DST_SCORE,ULTRA_DST_SCORE,HCHO_SCORE,AIR_BACT_SCORE,RN_SCORE,O3_SCORE,VOCS_SCORE,BENZENE_SCORE,TOLUENE_SCORE,ETHY_BENZENE_SCORE,XYLENE_SCORE,STYLENE_SCORE,ASBESTOS_SCORE,CO_SCORE,NO2_SCORE,FALL_BACT_SCORE,MITE_SCORE,BLKB_ITENI_WEIGHTED,DES_ITENI_WEIGHTED,ITENI_WEIGHTED,NSE_WEIGHTED,MNUT_DST_WEIGHTED,GMNSM_MNUT_DST_WEIGHTED,ULTRA_DST_WEIGHTED,HCHO_WEIGHTED,AIR_BACT_WEIGHTED,RN_WEIGHTED,O3_WEIGHTED,VOCS_WEIGHTED,BENZENE_WEIGHTED,TOLUENE_WEIGHTED,ETHY_BENZENE_WEIGHTED,XYLENE_WEIGHTED,STYLENE_WEIGHTED,ASBESTOS_WEIGHTED,CO_WEIGHTED,NO2_WEIGHTED,FALL_BACT_WEIGHTED,MITE_WEIGHTED,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,SEM_STR
21,S010000750,서울대현초등학교,서울특별시 강남구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,20.8,11.8,9.0,34.1,548.0,99.4,0.01,122.8,4.4,14.1,5.7,15.0,6.8,0.003579064039408867,0.6,0.01,0.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.2773333333333333,0.07866666666666668,0.2571428571428571,0.341,0.685,0.6716216216216216,0.16666666666666669,0.307,0.14666666666666667,0.0141,0.015833333333333335,0.02142857142857143,0.022666666666666665,0.3579064039408867,0.06,0.19999999999999998,0.0,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.2773333333333333,0.07866666666666668,0.2571428571428571,1.0230000000000001,0.685,2.014864864864865,0.16666666666666669,0.4605,0.44,0.0282,0.03166666666666667,0.04285714285714286,0.04533333333333333,1.07371921182266,0.06,0.19999999999999998,0.0,0.2,0.46822794506869275,B,하반기
23,S010000751,서울도곡초등학교,서울특별시 강남구,1974,573.9061946902655,772.0960176991151,1.4170720720720722,43.50617777777777,15.2,14.6,6.5,12.3,233.7,52.0,0.01,111.4,6.0,35.0,2.3,5.2,1.5,0.01,0.8,0.01,2.0,20.0,1.9130206489675516,2.573653392330384,0.4723573573573574,0.791021414141414,0.20266666666666666,0.09733333333333333,0.18571428571428572,0.12300000000000001,0.29212499999999997,0.35135135135135137,0.16666666666666669,0.2785,0.2,0.035,0.006388888888888888,0.0074285714285714285,0.005,1.0,0.08,0.19999999999999998,0.0025,0.2,0.9565103244837758,1.286826696165192,0.2361786786786787,0.791021414141414,0.20266666666666666,0.09733333333333333,0.18571428571428572,0.36900000000000005,0.29212499999999997,1.0540540540540542,0.16666666666666669,0.41775000000000007,0.6000000000000001,0.07,0.012777777777777777,0.014857142857142857,0.01,3.0,0.08,0.19999999999999998,0.0025,0.2,0.46572645638813576,B,하반기
25,S010000752,서울도성초등학교,서울특별시 강남구,1981,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,31.0,37.8,18.0,24.4,705.0,33.9,0.01,80.8,0.0,18.4,0.0,0.0,0.0,0.01,0.9,0.02,0.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.41333333333333333,0.252,0.5142857142857142,0.244,0.88125,0.22905405405405405,0.16666666666666669,0.20199999999999999,0.0,0.0184,0.0,0.0,0.0,1.0,0.09,0.39999999999999997,0.0,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.41333333333333333,0.252,0.5142857142857142,0.732,0.88125,0.6871621621621622,0.16666666666666669,0.303,0.0,0.0368,0.0,0.0,0.0,3.0,0.09,0.39999999999999997,0.0,0.2,0.4951164511184057,B,하반기
27,S010000753,서울반원초등학교,서울특별시 서초구,1981,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,20.0,33.8,15.0,29.2,568.0,109.6,0.01,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.5,0.01,0.859375,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.26666666666666666,0.2253333333333333,0.42857142857142855,0.292,0.71,0.7405405405405405,0.16666666666666669,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.05,0.19999999999999998,0.00107421875,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.26666666666666666,0.2253333333333333,0.42857142857142855,0.8759999999999999,0.71,2.2216216216216216,0.16666666666666669,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.05,0.19999999999999998,0.00107421875,0.2,0.4801201870808541,B,하반기
30,S010000755,서울방배초등학교,서울특별시 서초구,1975,573.9061946902655,772.0960176991151,1.4170720720720722,43.50617777777777,13.2,10.8,5.0,43.9,773.0,19.8,0.01,100.99499999999999,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.01,0.5,0.0,0.859375,20.0,1.9130206489675516,2.573653392330384,0.4723573573573574,0.791021414141414,0.176,0.07200000000000001,0.14285714285714285,0.439,0.96625,0.13378378378378378,0.16666666666666669,0.2524875,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,1.0,0.05,0.0,0.00107421875,0.2,0.9565103244837758,1.286826696165192,0.2361786786786787,0.791021414141414,0.176,0.07200000000000001,0.14285714285714285,1.317,0.96625,0.40135135135135136,0.16666666666666669,0.37873124999999996,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,3.0,0.05,0.0,0.00107421875,0.2,0.4823215410063552,B,하반기
32,S010000756,서울방일초등학교,서울특별시 서초구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,17.5,20.3,13.2,9.5,624.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,1.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.23333333333333334,0.13533333333333333,0.3771428571428571,0.095,0.78,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.39999999999999997,0.00125,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.23333333333333334,0.13533333333333333,0.3771428571428571,0.28500000000000003,0.78,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.39999999999999997,0.00125,0.2,0.2732480411499958,A,하반기
34,S010000757,서울방현초등학교,서울특별시 서초구,1990,561.3138888888889,803.8486507936509,1.4467611336032389,43.18745019920319,38.8,22.8,29.0,19.5,198.0,0.0,0.0,100.99499999999999,1.6268595041322313,29.945725806451613,6.846639004149377,11.472107438016529,3.1730705394190872,0.0,0.0,0.0,0.0,0.0,1.8710462962962962,2.679495502645503,0.4822537112010796,0.7852263672582398,0.5173333333333333,0.152,0.8285714285714286,0.195,0.2475,0.0,0.0,0.2524875,0.054228650137741044,0.029945725806451613,0.019018441678192714,0.016388724911452185,0.010576901798063624,0.0,0.0,0.0,0.0,0.0,0.9355231481481481,1.3397477513227516,0.2411268556005398,0.7852263672582398,0.5173333333333333,0.152,0.8285714285714286,0.585,0.2475,0.0,0.0,0.37873124999999996,0.16268595041322315,0.059891451612903226,0.03803688335638543,0.03277744982290437,0.021153803596127247,0.0,0.0,0.0,0.0,0.0,0.28751389422890833,A,하반기
36,S010000758,서울봉은초등학교,서울특별시 강남구,1982,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,70.0,71.0,36.0,43.9,746.0,86.3,0.02,177.1,11.1,32.8,8.2,15.5,10.5,0.01,0.9,0.02,1.391150442477876,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.9333333333333333,0.47333333333333333,1.0285714285714285,0.439,0.9325,0.5831081081081081,0.33333333333333337,0.44275,0.37,0.032799999999999996,0.022777777777777775,0.02214285714285714,0.035,1.0,0.09,0.39999999999999997,0.001738938053097345,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.9333333333333333,0.47333333333333333,1.0285714285714285,1.317,0.9325,1.7493243243243244,0.33333333333333337,0.664125,1.1099999999999999,0.06559999999999999,0.04555555555555555,0.04428571428571428,0.07,3.0,0.09,0.39999999999999997,0.001738938053097345,0.2,0.7124893185885077,D,하반기
38,S010000759,서울삼릉초등학교,서울특별시 강남구,1985,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,57.6,66.2,33.8,14.6,643.0,40.6,0.01,105.68175438596491,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.6,0.01,0.0,0.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.768,0.44133333333333336,0.9657142857142856,0.146,0.80375,0.27432432432432435,0.16666666666666669,0.26420438596491225,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.06,0.19999999999999998,0.0,0.0,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.768,0.44133333333333336,0.9657142857142856,0.43799999999999994,0.80375,0.8229729729729731,0.16666666666666669,0.39630657894736837,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.06,0.19999999999999998,0.0,0.0,0.537591070726411,C,하반기
40,S010000760,서울서래초등학교,서울특별시 서초구,1983,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,30.59605263157895,34.85735294117647,16.555165562913906,22.749605475040255,412.7223684210526,44.717089552238804,0.022039473684210525,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.6,0.02,5.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.40794736842105267,0.23238235294117648,0.47300473036896873,0.22749605475040255,0.5159029605263157,0.3021424969745865,0.3673245614035088,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06,0.39999999999999997,0.00625,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.40794736842105267,0.23238235294117648,0.47300473036896873,0.6824881642512076,0.5159029605263157,0.9064274909237595,0.3673245614035088,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06,0.39999999999999997,0.00625,0.2,0.43038353677295754,B,하반기
42,S010000761,서울서원초등학교,서울특별시 서초구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,13.8,5.6,4.4,39.0,653.0,37.5,0.03,200.1,0.0,140.1,4.1,5.8,0.0,0.003579064039408867,0.4,0.0,0.0,10.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.184,0.03733333333333333,0.12571428571428572,0.39,0.81625,0.2533783783783784,0.5,0.50025,0.0,0.1401,0.011388888888888888,0.008285714285714285,0.0,0.3579064039408867,0.04,0.0,0.0,0.1,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.184,0.03733333333333333,0.12571428571428572,1.17,0.81625,0.7601351351351352,0.5,0.750375,0.0,0.2802,0.022777777777777775,0.01657142857142857,0.0,1.07371921182266,0.04,0.0,0.0,0.1,0.41332455547780317,B,하반기
44,S010000762,서울서이초등학교,서울특별시 서초구,1983,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,15.4,19.0,11.8,24.4,517.0,25.7,0.03,26.0,2.1863636363636365,17.1,4.3,7.0,8.653434190620272,0.01,0.9,0.01,0.859375,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.20533333333333334,0.12666666666666668,0.3371428571428572,0.244,0.64625,0.17364864864864865,0.5,0.065,0.07287878787878789,0.0171,0.011944444444444443,0.01,0.02884478063540091,1.0,0.09,0.19999999999999998,0.00107421875,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.20533333333333334,0.12666666666666668,0.3371428571428572,0.732,0.64625,0.520945945945946,0.5,0.0975,0.21863636363636368,0.0342,0.023888888888888887,0.02,0.05768956127080182,3.0,0.09,0.19999999999999998,0.00107421875,0.2,0.4648814492632685,B,하반기
46,S010000763,서울서일초등학교,서울특별시 서초구,1986,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,64.3,99.0,34.0,20.0,612.2,89.0,0.0,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.0,1.1,0.04,3.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.8573333333333333,0.66,0.9714285714285714,0.2,0.7652500000000001,0.6013513513513513,0.0,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.0,0.11000000000000001,0.7999999999999999,0.00375,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.8573333333333333,0.66,0.9714285714285714,0.6000000000000001,0.7652500000000001,1.804054054054054,0.0,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.0,0.11000000000000001,0.7999999999999999,0.00375,0.2,0.49612758759828973,B,하반기
48,S010000764,서울서초초등학교,서울특별시 서초구,1980,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,23.0,8.0,12.0,29.0,233.0,20.0,0.02,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.0,0.4,0.01,0.859375,0.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.30666666666666664,0.05333333333333334,0.34285714285714286,0.29,0.29125,0.13513513513513514,0.33333333333333337,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.0,0.04,0.19999999999999998,0.00107421875,0.0,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.30666666666666664,0.05333333333333334,0.34285714285714286,0.8699999999999999,0.29125,0.40540540540540543,0.33333333333333337,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.0,0.04,0.19999999999999998,0.00107421875,0.0,0.3175868667587408,A,하반기
