SCHUL_CODE,SCHUL_NM,ADRCD_NM,공시년도,BLKB_ITENI_MAX,DES_ITENI_MAX,ITENI_MAX,NSE_MAX,MNUT_DST_MAX,GMNSM_MNUT_DST_MAX,ULTRA_DST_MAX,HCHO_MAX,AIR_BACT_MAX,RN_MAX,O3_MAX,VOCS_MAX,BENZENE_MAX,TOLUENE_MAX,ETHY_BENZENE_MAX,XYLENE_MAX,STYLENE_MAX,ASBESTOS_MAX,CO_MAX,NO2_MAX,FALL_BACT_MAX,MITE_MAX,BLKB_ITENI_SCORE,DES_ITENI_SCORE,ITENI_SCORE,NSE_SCORE,MNUT_DST_SCORE,GMNSM_MNUT_DST_SCORE,ULTRA_DST_SCORE,HCHO_SCORE,AIR_BACT_SCORE,RN_SCORE,O3_SCORE,VOCS_SCORE,BENZENE_SCORE,TOLUENE_SCORE,ETHY_BENZENE_SCORE,XYLENE_SCORE,STYLENE_SCORE,ASBESTOS_SCORE,CO_SCORE,NO2_SCORE,FALL_BACT_SCORE,MITE_SCORE,BLKB_ITENI_WEIGHTED,DES_ITENI_WEIGHTED,ITENI_WEIGHTED,NSE_WEIGHTED,MNUT_DST_WEIGHTED,GMNSM_MNUT_DST_WEIGHTED,ULTRA_DST_WEIGHTED,HCHO_WEIGHTED,AIR_BACT_WEIGHTED,RN_WEIGHTED,O3_WEIGHTED,VOCS_WEIGHTED,BENZENE_WEIGHTED,TOLUENE_WEIGHTED,ETHY_BENZENE_WEIGHTED,XYLENE_WEIGHTED,STYLENE_WEIGHTED,ASBESTOS_WEIGHTED,CO_WEIGHTED,NO2_WEIGHTED,FALL_BACT_WEIGHTED,MITE_WEIGHTED,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE
S010001994,서울신도초등학교,서울특별시 은평구,1928,507.6714285714285,684.5380952380953,1.4873684210526315,47.7,63.7,51.3,17.4,13.4,278.4,37.77560975609755,0.001,211.4,2.6,39.6,2.0,4.1,2.0,0.0022142857142857146,0.4,0.02,4.0,20.0,1.692238095238095,2.281793650793651,0.4957894736842105,0.8672727272727273,0.8493333333333334,0.34199999999999997,0.4971428571428571,0.134,0.348,0.2552406064601186,0.016666666666666666,0.5285,0.08666666666666667,0.0396,0.005555555555555556,0.005857142857142857,0.006666666666666667,0.22142857142857145,0.04,0.39999999999999997,0.005,0.2,0.8461190476190475,1.1408968253968255,0.24789473684210525,0.8672727272727273,0.8493333333333334,0.34199999999999997,0.4971428571428571,0.402,0.348,0.7657218193803558,0.016666666666666666,0.79275,0.26,0.0792,0.011111111111111112,0.011714285714285714,0.013333333333333334,0.6642857142857144,0.04,0.39999999999999997,0.005,0.2,0.4000201117317437,B
S010001994,서울신도초등학교,서울특별시 은평구,1928,507.6714285714285,684.5380952380953,1.4873684210526315,45.404545454545456,34.4,28.8,11.8,15.3,580.0,48.1,0.03,146.30243902439028,0.996969696969697,63.53030303030303,4.762121212121212,7.269696969696969,1.7318181818181813,0.0022142857142857146,0.3,0.01,1.3,20.0,1.692238095238095,2.281793650793651,0.4957894736842105,0.8255371900826447,0.45866666666666667,0.192,0.3371428571428572,0.153,0.725,0.325,0.5,0.3657560975609757,0.03323232323232323,0.06353030303030303,0.013228114478114478,0.010385281385281385,0.0057727272727272705,0.22142857142857145,0.03,0.19999999999999998,0.0016250000000000001,0.2,0.8461190476190475,1.1408968253968255,0.24789473684210525,0.8255371900826447,0.45866666666666667,0.192,0.3371428571428572,0.45899999999999996,0.725,0.9750000000000001,0.5,0.5486341463414636,0.0996969696969697,0.12706060606060607,0.026456228956228955,0.02077056277056277,0.011545454545454541,0.6642857142857144,0.03,0.19999999999999998,0.0016250000000000001,0.2,0.3926060002912338,A
S010001995,서울신북초등학교,서울특별시 마포구,1982,901.0,955.0,1.4,33.2,74.1,141.1,32.7,18.4,546.0,44.717089552238804,0.025,183.69730769230767,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.0,0.5,0.014,4.0,20.0,3.0033333333333334,3.183333333333333,0.4666666666666666,0.6036363636363636,0.9879999999999999,0.9406666666666667,0.9342857142857144,0.184,0.6825,0.3021424969745865,0.4166666666666667,0.4592432692307692,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.0,0.05,0.27999999999999997,0.005,0.2,1.5016666666666667,1.5916666666666666,0.2333333333333333,0.6036363636363636,0.9879999999999999,0.9406666666666667,0.9342857142857144,0.552,0.6825,0.9064274909237595,0.4166666666666667,0.6888649038461538,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.0,0.05,0.27999999999999997,0.005,0.2,0.5055868246764252,C
S010001995,서울신북초등학교,서울특별시 마포구,1982,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,29.4,41.2,10.6,12.3,316.0,32.0,0.0,183.69730769230767,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,1.131639344262295,0.018830327868852463,2.2353535353535356,18.29357945425361,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.39199999999999996,0.27466666666666667,0.3028571428571428,0.12300000000000001,0.395,0.21621621621621623,0.0,0.4592432692307692,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.11316393442622949,0.37660655737704923,0.0027941919191919198,0.1829357945425361,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.39199999999999996,0.27466666666666667,0.3028571428571428,0.36900000000000005,0.395,0.6486486486486487,0.0,0.6888649038461538,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.11316393442622949,0.37660655737704923,0.0027941919191919198,0.1829357945425361,0.39020530774784973,A
S010001996,서울신사초등학교,서울특별시 은평구,1980,300.0,300.0,3.0,55.0,20.0,40.84040816326531,12.3,12.4,705.6,46.3,0.017,146.30243902439028,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.006,0.3,0.012,1.7,20.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.27226938775510207,0.3514285714285714,0.124,0.882,0.3128378378378378,0.2833333333333334,0.3657560975609757,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.6,0.03,0.24,0.002125,0.2,0.5,0.5,0.5,1.0,0.26666666666666666,0.27226938775510207,0.3514285714285714,0.372,0.882,0.9385135135135134,0.2833333333333334,0.5486341463414636,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.7999999999999998,0.03,0.24,0.002125,0.2,0.4197802858740006,B
S010001996,서울신사초등학교,서울특별시 은평구,1980,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,74.4,40.84040816326531,14.702704402515726,22.749605475040255,308.12893081761007,44.717089552238804,0.016792452830188678,146.30243902439028,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,1.237394366197183,0.018356643356643356,1.9592920353982302,18.29357945425361,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.9920000000000001,0.27226938775510207,0.42007726864330647,0.22749605475040255,0.3851611635220126,0.3021424969745865,0.279874213836478,0.3657560975609757,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.12373943661971828,0.3671328671328671,0.0024491150442477877,0.1829357945425361,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.9920000000000001,0.27226938775510207,0.42007726864330647,0.6824881642512076,0.3851611635220126,0.9064274909237595,0.279874213836478,0.5486341463414636,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.12373943661971828,0.3671328671328671,0.0024491150442477877,0.1829357945425361,0.45459854449008064,B
S010001997,서울신석초등학교,서울특별시 마포구,1964,621.0,677.0,1.4145454545454543,44.3,29.5,38.25,10.1,13.1,422.0,44.05754385964912,0.018,202.4,0.0,0.0,0.0,0.0,0.6,0.0033829411764705886,0.9,0.01,4.0,20.0,2.07,2.256666666666667,0.47151515151515144,0.8054545454545454,0.3933333333333333,0.255,0.28857142857142853,0.131,0.5275,0.2976861071597914,0.3,0.506,0.0,0.0,0.0,0.0,0.002,0.33829411764705886,0.09,0.19999999999999998,0.005,0.2,1.035,1.1283333333333334,0.23575757575757572,0.8054545454545454,0.3933333333333333,0.255,0.28857142857142853,0.393,0.5275,0.8930583214793741,0.3,0.759,0.0,0.0,0.0,0.0,0.004,1.0148823529411766,0.09,0.19999999999999998,0.005,0.2,0.3876314041304893,A
S010001997,서울신석초등학교,서울특별시 마포구,1964,571.3094936708861,752.9740506329114,1.4145454545454543,43.76,29.5,35.6,10.1,13.1,422.0,0.0,0.01,202.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.01,4.0,20.0,1.9043649789029538,2.5099135021097045,0.47151515151515144,0.7956363636363636,0.3933333333333333,0.23733333333333334,0.28857142857142853,0.131,0.5275,0.0,0.16666666666666669,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.19999999999999998,0.005,0.2,0.9521824894514769,1.2549567510548523,0.23575757575757572,0.7956363636363636,0.3933333333333333,0.23733333333333334,0.28857142857142853,0.393,0.5275,0.0,0.16666666666666669,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.19999999999999998,0.005,0.2,0.29540627008204684,A
S010001998,서울아현초등학교,서울특별시 마포구,1925,739.0,925.0,1.0,37.0,67.8,54.0,27.0,23.4,203.0,41.0,0.02,331.5,0.0,193.7,14.6,35.4,6.2,0.001,0.2,0.03,2.2353535353535356,20.0,2.4633333333333334,3.0833333333333335,0.3333333333333333,0.6727272727272727,0.9039999999999999,0.36,0.7714285714285715,0.23399999999999999,0.25375,0.27702702702702703,0.33333333333333337,0.82875,0.0,0.19369999999999998,0.04055555555555555,0.05057142857142857,0.020666666666666667,0.1,0.02,0.6,0.0027941919191919198,0.2,1.2316666666666667,1.5416666666666667,0.16666666666666666,0.6727272727272727,0.9039999999999999,0.36,0.7714285714285715,0.702,0.25375,0.8310810810810811,0.33333333333333337,1.243125,0.0,0.38739999999999997,0.0811111111111111,0.10114285714285715,0.04133333333333333,0.30000000000000004,0.02,0.6,0.0027941919191919198,0.2,0.48841939782167054,B
S010001998,서울아현초등학교,서울특별시 마포구,1925,507.6714285714285,684.5380952380953,1.4873684210526315,45.404545454545456,39.0,29.0,10.1,20.1,142.0,0.0,0.02,322.4,0.0,182.8,13.5,27.5,5.9,0.0,1.5,0.02,2.2353535353535356,20.0,1.692238095238095,2.281793650793651,0.4957894736842105,0.8255371900826447,0.52,0.19333333333333333,0.28857142857142853,0.201,0.1775,0.0,0.33333333333333337,0.8059999999999999,0.0,0.18280000000000002,0.0375,0.039285714285714285,0.01966666666666667,0.0,0.15,0.39999999999999997,0.0027941919191919198,0.2,0.8461190476190475,1.1408968253968255,0.24789473684210525,0.8255371900826447,0.52,0.19333333333333333,0.28857142857142853,0.603,0.1775,0.0,0.33333333333333337,1.2089999999999999,0.0,0.36560000000000004,0.075,0.07857142857142857,0.03933333333333334,0.0,0.15,0.39999999999999997,0.0027941919191919198,0.2,0.34984022040921237,A
S010001999,서울안산초등학교,서울특별시 서대문구,1936,362.0,573.0,1.2,39.0,16.6,25.0,3.2,15.3,395.0,49.5,0.06,200.52777777777777,1.6607692307692308,47.36363636363637,4.202954545454545,7.457441860465116,0.9913157894736843,0.0,1.0,0.019,3.0,0.2,1.2066666666666668,1.91,0.39999999999999997,0.7090909090909091,0.22133333333333335,0.16666666666666666,0.09142857142857143,0.153,0.49375,0.3344594594594595,1.0,0.5013194444444444,0.05535897435897436,0.047363636363636365,0.011674873737373736,0.010653488372093024,0.0033043859649122807,0.0,0.1,0.37999999999999995,0.00375,0.002,0.6033333333333334,0.955,0.19999999999999998,0.7090909090909091,0.22133333333333335,0.16666666666666666,0.09142857142857143,0.45899999999999996,0.49375,1.0033783783783785,1.0,0.7519791666666666,0.1660769230769231,0.09472727272727273,0.02334974747474747,0.021306976744186048,0.006608771929824561,0.0,0.1,0.37999999999999995,0.00375,0.002,0.33876272958412784,A
S010001999,서울안산초등학교,서울특별시 서대문구,1936,580.9375,768.75,1.3034374999999998,42.4875,36.9,94.1,26.1,17.4,146.7,31.9,0.0,104.1,8.0,14.7,3.5,12.9,0.5,0.0,0.7,0.01,2.0,20.0,1.9364583333333334,2.5625,0.4344791666666666,0.7725,0.492,0.6273333333333333,0.7457142857142858,0.174,0.18337499999999998,0.21554054054054053,0.0,0.26025,0.26666666666666666,0.0147,0.009722222222222222,0.01842857142857143,0.0016666666666666668,0.0,0.06999999999999999,0.19999999999999998,0.0025,0.2,0.9682291666666667,1.28125,0.2172395833333333,0.7725,0.492,0.6273333333333333,0.7457142857142858,0.522,0.18337499999999998,0.6466216216216216,0.0,0.39037499999999997,0.8,0.0294,0.019444444444444445,0.03685714285714286,0.0033333333333333335,0.0,0.06999999999999999,0.19999999999999998,0.0025,0.2,0.37309876869564357,A
S010002000,서울역촌초등학교,서울특별시 은평구,1972,751.0,877.0,1.2,42.2,31.5,40.84040816326531,13.1,38.0,430.0,52.7,0.011,45.5,1.4,23.4,4.3,6.4,1.3,0.0,0.1,0.014,1.0,20.0,2.5033333333333334,2.9233333333333333,0.39999999999999997,0.7672727272727273,0.42,0.27226938775510207,0.3742857142857143,0.38,0.5375,0.3560810810810811,0.18333333333333332,0.11375,0.04666666666666666,0.023399999999999997,0.011944444444444443,0.009142857142857144,0.004333333333333333,0.0,0.01,0.27999999999999997,0.00125,0.2,1.2516666666666667,1.4616666666666667,0.19999999999999998,0.7672727272727273,0.42,0.27226938775510207,0.3742857142857143,1.1400000000000001,0.5375,1.0682432432432434,0.18333333333333332,0.170625,0.13999999999999999,0.046799999999999994,0.023888888888888887,0.018285714285714287,0.008666666666666666,0.0,0.01,0.27999999999999997,0.00125,0.2,0.3898070004120328,A
S010002000,서울역촌초등학교,서울특별시 은평구,1972,573.9061946902655,772.0960176991151,1.4170720720720722,43.50617777777777,31.5,40.84040816326531,13.1,38.0,430.0,52.7,0.01,45.5,1.4,23.4,4.3,6.4,1.3,0.0,0.1,0.01,1.0,20.0,1.9130206489675516,2.573653392330384,0.4723573573573574,0.791021414141414,0.42,0.27226938775510207,0.3742857142857143,0.38,0.5375,0.3560810810810811,0.16666666666666669,0.11375,0.04666666666666666,0.023399999999999997,0.011944444444444443,0.009142857142857144,0.004333333333333333,0.0,0.01,0.19999999999999998,0.00125,0.2,0.9565103244837758,1.286826696165192,0.2361786786786787,0.791021414141414,0.42,0.27226938775510207,0.3742857142857143,1.1400000000000001,0.5375,1.0682432432432434,0.16666666666666669,0.170625,0.13999999999999999,0.046799999999999994,0.023888888888888887,0.018285714285714287,0.008666666666666666,0.0,0.01,0.19999999999999998,0.00125,0.2,0.3667735634209572,A
S010002001,서울연가초등학교,서울특별시 서대문구,1972,656.0,734.0,1.91,46.7,41.9,35.1,12.3,40.4,335.0,129.0,0.017,262.8,1.5,18.7,0.7,1.3,0.2,0.001,0.6,0.014,1.3,20.0,2.1866666666666665,2.4466666666666668,0.6366666666666666,0.8490909090909091,0.5586666666666666,0.234,0.3514285714285714,0.40399999999999997,0.41875,0.8716216216216216,0.2833333333333334,0.657,0.05,0.018699999999999998,0.0019444444444444444,0.0018571428571428571,0.0006666666666666668,0.1,0.06,0.27999999999999997,0.0016250000000000001,0.2,1.0933333333333333,1.2233333333333334,0.3183333333333333,0.8490909090909091,0.5586666666666666,0.234,0.3514285714285714,1.212,0.41875,2.614864864864865,0.2833333333333334,0.9855,0.15000000000000002,0.037399999999999996,0.0038888888888888888,0.0037142857142857142,0.0013333333333333335,0.30000000000000004,0.06,0.27999999999999997,0.0016250000000000001,0.2,0.5082089024236752,C
S010002001,서울연가초등학교,서울특별시 서대문구,1972,573.9061946902655,772.0960176991151,1.4170720720720722,43.50617777777777,39.7,94.1,12.3,17.0,337.1,15.0,0.01,96.5,0.5,6.1,1.4,1.8,0.2,0.0,1.1,0.01,2.3,19.0,1.9130206489675516,2.573653392330384,0.4723573573573574,0.791021414141414,0.5293333333333333,0.6273333333333333,0.3514285714285714,0.17,0.42137500000000006,0.10135135135135136,0.16666666666666669,0.24125,0.016666666666666666,0.0060999999999999995,0.0038888888888888888,0.0025714285714285713,0.0006666666666666668,0.0,0.11000000000000001,0.19999999999999998,0.002875,0.19,0.9565103244837758,1.286826696165192,0.2361786786786787,0.791021414141414,0.5293333333333333,0.6273333333333333,0.3514285714285714,0.51,0.42137500000000006,0.30405405405405406,0.16666666666666669,0.361875,0.05,0.012199999999999999,0.0077777777777777776,0.005142857142857143,0.0013333333333333335,0.0,0.11000000000000001,0.19999999999999998,0.002875,0.19,0.3237241836608632,A
S010002002,서울연신초등학교,서울특별시 은평구,1976,1007.0,1394.0,1.41,44.1,27.35,19.3,11.88,37.7,114.4,45.57369458128079,0.01,146.30243902439028,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.002,1.77,0.03,1.9592920353982302,20.0,3.3566666666666665,4.6466666666666665,0.47,0.8018181818181819,0.3646666666666667,0.12866666666666668,0.33942857142857147,0.377,0.14300000000000002,0.3079303687924378,0.16666666666666669,0.3657560975609757,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.2,0.177,0.6,0.0024491150442477877,0.2,1.6783333333333332,2.3233333333333333,0.235,0.8018181818181819,0.3646666666666667,0.12866666666666668,0.33942857142857147,1.131,0.14300000000000002,0.9237911063773134,0.16666666666666669,0.5486341463414636,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.6000000000000001,0.177,0.6,0.0024491150442477877,0.2,0.4923815430328198,B
S010002002,서울연신초등학교,서울특별시 은평구,1976,573.9061946902655,772.0960176991151,1.4170720720720722,43.50617777777777,17.8,16.8,5.0,50.2,169.0,33.0,0.03,146.30243902439028,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.0031660516605166054,1.6,0.04,1.9592920353982302,20.0,1.9130206489675516,2.573653392330384,0.4723573573573574,0.791021414141414,0.23733333333333334,0.112,0.14285714285714285,0.502,0.21125,0.22297297297297297,0.5,0.3657560975609757,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.31660516605166056,0.16,0.7999999999999999,0.0024491150442477877,0.2,0.9565103244837758,1.286826696165192,0.2361786786786787,0.791021414141414,0.23733333333333334,0.112,0.14285714285714285,1.506,0.21125,0.6689189189189189,0.5,0.5486341463414636,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.9498154981549817,0.16,0.7999999999999999,0.0024491150442477877,0.2,0.4444727921438519,B
S010002003,서울연은초등학교,서울특별시 은평구,1983,572.0,874.0,1.3,51.4,19.7,13.2,10.2,13.4,633.6,100.9,0.01,240.2,1.3,11.8,4.5,5.0,0.7,0.003579064039408867,0.3,0.01,1.0,20.0,1.9066666666666667,2.9133333333333336,0.43333333333333335,0.9345454545454546,0.26266666666666666,0.088,0.2914285714285714,0.134,0.792,0.6817567567567568,0.16666666666666669,0.6004999999999999,0.043333333333333335,0.011800000000000001,0.0125,0.007142857142857143,0.002333333333333333,0.3579064039408867,0.03,0.19999999999999998,0.00125,0.2,0.9533333333333334,1.4566666666666668,0.21666666666666667,0.9345454545454546,0.26266666666666666,0.088,0.2914285714285714,0.402,0.792,2.0452702702702705,0.16666666666666669,0.9007499999999999,0.13,0.023600000000000003,0.025,0.014285714285714285,0.004666666666666666,1.07371921182266,0.03,0.19999999999999998,0.00125,0.2,0.46420526768269715,B
S010002003,서울연은초등학교,서울특별시 은평구,1983,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,11.0,7.2,7.2,13.4,378.6,22.9,0.02,146.30243902439028,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.2,0.02,1.3,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.14666666666666667,0.048,0.2057142857142857,0.134,0.47325,0.15472972972972973,0.33333333333333337,0.3657560975609757,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.02,0.39999999999999997,0.0016250000000000001,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.14666666666666667,0.048,0.2057142857142857,0.402,0.47325,0.46418918918918917,0.33333333333333337,0.5486341463414636,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.02,0.39999999999999997,0.0016250000000000001,0.2,0.36733597960972786,A
S010002004,서울연천초등학교,서울특별시 은평구,1984,926.0,831.0,1.14,45.7,53.1,40.8,17.3,16.7,174.0,4.0,0.01,146.30243902439028,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.001,1.8,0.01,1.9592920353982302,20.0,3.0866666666666664,2.77,0.37999999999999995,0.8309090909090909,0.7080000000000001,0.27199999999999996,0.49428571428571433,0.16699999999999998,0.2175,0.02702702702702703,0.16666666666666669,0.3657560975609757,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.1,0.18,0.19999999999999998,0.0024491150442477877,0.2,1.5433333333333332,1.385,0.18999999999999997,0.8309090909090909,0.7080000000000001,0.27199999999999996,0.49428571428571433,0.5009999999999999,0.2175,0.08108108108108109,0.16666666666666669,0.5486341463414636,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.30000000000000004,0.18,0.19999999999999998,0.0024491150442477877,0.2,0.3804115826295892,A
S010002004,서울연천초등학교,서울특별시 은평구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,34.6,40.5,14.9,16.7,174.0,37.0,0.01,146.30243902439028,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.0,1.8,0.02,1.9592920353982302,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.4613333333333334,0.27,0.4257142857142857,0.16699999999999998,0.2175,0.25,0.16666666666666669,0.3657560975609757,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.0,0.18,0.39999999999999997,0.0024491150442477877,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.4613333333333334,0.27,0.4257142857142857,0.5009999999999999,0.2175,0.75,0.16666666666666669,0.5486341463414636,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.0,0.18,0.39999999999999997,0.0024491150442477877,0.2,0.3585253302475642,A
S010002005,서울연희초등학교,서울특별시 서대문구,1968,532.8,719.9,1.11,42.5,13.8,18.8,5.2,18.2,125.0,56.2,0.03,573.4,0.0,523.0,8.7,16.9,0.0,0.01,0.1,0.03,1.0,20.0,1.7759999999999998,2.3996666666666666,0.37000000000000005,0.7727272727272727,0.184,0.12533333333333332,0.14857142857142858,0.182,0.15625,0.37972972972972974,0.5,1.4335,0.0,0.523,0.024166666666666666,0.02414285714285714,0.0,1.0,0.01,0.6,0.00125,0.2,0.8879999999999999,1.1998333333333333,0.18500000000000003,0.7727272727272727,0.184,0.12533333333333332,0.14857142857142858,0.546,0.15625,1.1391891891891892,0.5,2.1502499999999998,0.0,1.046,0.04833333333333333,0.04828571428571428,0.0,3.0,0.01,0.6,0.00125,0.2,0.5885919820351638,D
S010002005,서울연희초등학교,서울특별시 서대문구,1968,571.3094936708861,752.9740506329114,1.4145454545454543,43.76,20.0,23.0,10.2,14.3,495.1,89.2,0.03,62.4,0.0,24.4,6.3,14.9,2.1,0.0,0.3,0.0,1.5,1.0,1.9043649789029538,2.5099135021097045,0.47151515151515144,0.7956363636363636,0.26666666666666666,0.15333333333333332,0.2914285714285714,0.14300000000000002,0.6188750000000001,0.6027027027027028,0.5,0.156,0.0,0.024399999999999998,0.017499999999999998,0.021285714285714286,0.007,0.0,0.03,0.0,0.001875,0.01,0.9521824894514769,1.2549567510548523,0.23575757575757572,0.7956363636363636,0.26666666666666666,0.15333333333333332,0.2914285714285714,0.42900000000000005,0.6188750000000001,1.8081081081081083,0.5,0.23399999999999999,0.0,0.048799999999999996,0.034999999999999996,0.04257142857142857,0.014,0.0,0.03,0.0,0.001875,0.01,0.35100869490947173,A
S010002006,서울염리초등학교,서울특별시 마포구,1983,728.0,743.0,1.13,38.8,63.4,59.0,16.1,33.5,188.0,44.717089552238804,0.02,183.69730769230767,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,2.5,0.03,2.2353535353535356,20.0,2.4266666666666667,2.4766666666666666,0.37666666666666665,0.7054545454545454,0.8453333333333333,0.3933333333333333,0.46,0.335,0.235,0.3021424969745865,0.33333333333333337,0.4592432692307692,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.25,0.6,0.0027941919191919198,0.2,1.2133333333333334,1.2383333333333333,0.18833333333333332,0.7054545454545454,0.8453333333333333,0.3933333333333333,0.46,1.0050000000000001,0.235,0.9064274909237595,0.33333333333333337,0.6888649038461538,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.25,0.6,0.0027941919191919198,0.2,0.49488436427980337,B
S010002006,서울염리초등학교,서울특별시 마포구,1983,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,41.873064516129034,48.20378151260504,16.46451612903226,22.749605475040255,303.6782258064516,44.717089552238804,0.016666666666666666,183.69730769230767,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,1.131639344262295,0.018830327868852463,2.2353535353535356,18.29357945425361,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.5583075268817205,0.3213585434173669,0.4704147465437788,0.22749605475040255,0.3795977822580645,0.3021424969745865,0.2777777777777778,0.4592432692307692,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.11316393442622949,0.37660655737704923,0.0027941919191919198,0.1829357945425361,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.5583075268817205,0.3213585434173669,0.4704147465437788,0.6824881642512076,0.3795977822580645,0.9064274909237595,0.2777777777777778,0.6888649038461538,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.11316393442622949,0.37660655737704923,0.0027941919191919198,0.1829357945425361,0.44539619746972325,B
S010002007,서울용강초등학교,서울특별시 마포구,1916,970.0,996.0,1.41,40.7,44.0,78.0,13.0,40.0,361.5,17.0,0.01,239.6,3.6,302.5,14.9,27.9,23.1,0.0022432432432432435,2.4,0.01,4.0,16.0,3.2333333333333334,3.32,0.47,0.7400000000000001,0.5866666666666667,0.52,0.37142857142857144,0.4,0.451875,0.11486486486486487,0.16666666666666669,0.599,0.12000000000000001,0.3025,0.04138888888888889,0.039857142857142855,0.077,0.22432432432432434,0.24,0.19999999999999998,0.005,0.16,1.6166666666666667,1.66,0.235,0.7400000000000001,0.5866666666666667,0.52,0.37142857142857144,1.2000000000000002,0.451875,0.3445945945945946,0.16666666666666669,0.8985,0.36000000000000004,0.605,0.08277777777777778,0.07971428571428571,0.154,0.672972972972973,0.24,0.19999999999999998,0.005,0.16,0.5159483273858274,C
